date,city,city_id,pop,Índice
2020-07-01,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.417612304
2020-07-01,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.462308392
2020-07-01,SÃO PAULO,3550308,12325232,0.464769772
2020-07-01,SÃO ROQUE,3550605,92060,0.453841953
2020-07-01,SÃO SEBASTIÃO,3550704,90328,0.569371206
2020-07-01,SÃO VICENTE,3551009,368355,0.461509588
2020-07-01,SERTÃOZINHO,3551702,127142,0.466236851
2020-07-01,SOROCABA,3552205,687357,0.409557397
2020-07-01,SUMARÉ,3552403,286211,0.428762109
2020-07-01,SUZANO,3552502,300559,0.425727396
2020-07-01,TABOÃO DA SERRA,3552809,293652,0.432631147
2020-07-01,TATUÍ,3554003,122967,0.420211014
2020-07-01,TAUBATÉ,3554102,317915,0.448746697
2020-07-01,UBATUBA,3555406,91824,0.515106444
2020-07-01,VALINHOS,3556206,131210,0.464803403
2020-07-01,VÁRZEA PAULISTA,3556503,123071,0.394390267
2020-07-01,VINHEDO,3556701,80111,0.470147595
2020-07-01,VOTORANTIM,3557006,123599,0.427282571
2020-07-01,VOTUPORANGA,3557105,95338,0.428253506
2020-07-02,AMERICANA,3501608,242018,0.422395778
2020-07-02,AMPARO,3501905,72677,0.395364098
2020-07-02,ARAÇATUBA,3502804,198129,0.386420604
2020-07-02,ARARAQUARA,3503208,238339,0.375917454
2020-07-02,ARARAS,3503307,135506,0.408623867
2020-07-02,ARUJÁ,3503901,91157,0.414151452
2020-07-02,ASSIS,3504008,105087,0.399502643
2020-07-02,ATIBAIA,3504107,144088,0.40501262
2020-07-02,AVARÉ,3504503,91232,0.435463688
2020-07-02,BARRETOS,3505500,122833,0.389947776
2020-07-02,BARUERI,3505708,276982,0.404455722
2020-07-02,BAURU,3506003,379297,0.411169301
2020-07-02,BEBEDOURO,3506102,77555,0.467295955
2020-07-02,BIRIGUI,3506508,124883,0.413358082
2020-07-02,BOTUCATU,3507506,148130,0.406365646
2020-07-02,BRAGANÇA PAULISTA,3507605,170533,0.385441258
2020-07-02,CAÇAPAVA,3508504,95018,0.479210923
2020-07-02,CAIEIRAS,3509007,102775,0.416843912
2020-07-02,CAJAMAR,3509205,77934,0.415007286
2020-07-02,CAMPINAS,3509502,1213792,0.452985168
2020-07-02,CAMPO LIMPO PAULISTA,3509601,85541,0.409914288
2020-07-02,CARAGUATATUBA,3510500,123389,0.483580299
2020-07-02,CARAPICUÍBA,3510609,403183,0.437319736
2020-07-02,CATANDUVA,3511102,122497,0.409554061
2020-07-02,COTIA,3513009,253608,0.435793802
2020-07-02,CRUZEIRO,3513405,82571,0.505859677
2020-07-02,CUBATÃO,3513504,131626,0.437147507
2020-07-02,DIADEMA,3513801,426757,0.407070504
2020-07-02,EMBU DAS ARTES,3515004,276535,0.456796467
2020-07-02,ESTADO DE SÃO PAULO,35,46289333,0.452414763
2020-07-02,FERRAZ DE VASCONCELOS,3515707,196500,0.419425325
2020-07-02,FRANCA,3516200,355901,0.450913228
2020-07-02,FRANCISCO MORATO,3516309,177633,0.435053037
2020-07-02,FRANCO DA ROCHA,3516408,156492,0.411025184
2020-07-02,GUARATINGUETÁ,3518404,122505,0.435775145
2020-07-02,GUARUJÁ,3518701,322750,0.454505064
2020-07-02,GUARULHOS,3518800,1392121,0.432778376
2020-07-02,HORTOLÂNDIA,3519071,234259,0.423753961
2020-07-02,IBIÚNA,3519709,79479,0.487116567
2020-07-02,INDAIATUBA,3520509,256223,0.453195122
2020-07-02,ITANHAÉM,3522109,103102,0.463604779
2020-07-02,ITAPECERICA DA SERRA,3522208,177662,0.429740175
2020-07-02,ITAPETININGA,3522307,165526,0.418985785
2020-07-02,ITAPEVA,3522406,94804,0.408654835
2020-07-02,ITAPEVI,3522505,240961,0.408950899
2020-07-02,ITAPIRA,3522604,75234,0.429034488
2020-07-02,ITAQUAQUECETUBA,3523107,375011,0.424837421
2020-07-02,ITATIBA,3523404,122581,0.409944703
2020-07-02,ITU,3523909,175568,0.408183855
2020-07-02,JABOTICABAL,3524303,77652,0.433570306
2020-07-02,JACAREÍ,3524402,235416,0.448592361
2020-07-02,JANDIRA,3525003,126356,0.397763006
2020-07-02,JAÚ,3525300,151881,0.409137887
2020-07-02,JUNDIAÍ,3525904,423006,0.394975653
2020-07-02,LEME,3526704,104346,0.467715714
2020-07-02,LIMEIRA,3526902,308482,0.388108628
2020-07-02,LINS,3527108,78503,0.438245557
2020-07-02,LORENA,3527207,89125,0.467582521
2020-07-02,MAIRIPORÃ,3528502,101937,0.466132846
2020-07-02,MARÍLIA,3529005,240590,0.404429
2020-07-02,MATÃO,3529302,83626,0.422377067
2020-07-02,MAUÁ,3529401,477552,0.40540339
2020-07-02,MOGI DAS CRUZES,3530607,450785,0.440284862
2020-07-02,MOGI GUAÇU,3530706,153033,0.422858278
2020-07-02,MOGI MIRIM,3530805,93650,0.459952762
2020-07-02,OSASCO,3534401,699944,0.436893953
2020-07-02,OURINHOS,3534708,114352,0.399283842
2020-07-02,PAULÍNIA,3536505,112003,0.423776553
2020-07-02,PINDAMONHANGABA,3538006,170132,0.474269201
2020-07-02,PIRACICABA,3538709,407252,0.405103723
2020-07-02,PIRASSUNUNGA,3539301,76877,0.458844181
2020-07-02,POÁ,3539806,118349,0.423862992
2020-07-02,PRAIA GRANDE,3541000,330845,0.462571771
2020-07-02,PRESIDENTE PRUDENTE,3541406,230371,0.357821512
2020-07-02,RIBEIRÃO PIRES,3543303,124159,0.438417911
2020-07-02,RIBEIRÃO PRETO,3543402,711825,0.447434201
2020-07-02,RIO CLARO,3543907,208008,0.425031861
2020-07-02,SALTO,3545209,119736,0.407747788
2020-07-02,SANTA BÁRBARA D'OESTE,3545803,194390,0.4153546
2020-07-02,SANTANA DE PARNAÍBA,3547304,142301,0.474714325
2020-07-02,SANTO ANDRÉ,3547809,721368,0.44407024
2020-07-02,SANTOS,3548500,433656,0.439642957
2020-07-02,SÃO BERNARDO DO CAMPO,3548708,844483,0.439861237
2020-07-02,SÃO CAETANO DO SUL,3548807,161957,0.434269473
2020-07-02,SÃO CARLOS,3548906,254484,0.457320294
2020-07-02,SÃO JOÃO DA BOA VISTA,3549102,91771,0.473188302
2020-07-02,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.420650745
2020-07-02,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.460110159
2020-07-02,SÃO PAULO,3550308,12325232,0.460526007
2020-07-02,SÃO ROQUE,3550605,92060,0.453654567
2020-07-02,SÃO SEBASTIÃO,3550704,90328,0.568427978
2020-07-02,SÃO VICENTE,3551009,368355,0.461464336
2020-07-02,SERTÃOZINHO,3551702,127142,0.455882388
2020-07-02,SOROCABA,3552205,687357,0.408805464
2020-07-02,SUMARÉ,3552403,286211,0.421571965
2020-07-02,SUZANO,3552502,300559,0.42082587
2020-07-02,TABOÃO DA SERRA,3552809,293652,0.43262947
2020-07-02,TATUÍ,3554003,122967,0.420203721
2020-07-02,TAUBATÉ,3554102,317915,0.451147746
2020-07-02,UBATUBA,3555406,91824,0.523752171
2020-07-02,VALINHOS,3556206,131210,0.445041745
2020-07-02,VÁRZEA PAULISTA,3556503,123071,0.384464436
2020-07-02,VINHEDO,3556701,80111,0.439691453
2020-07-02,VOTORANTIM,3557006,123599,0.395176632
2020-07-02,VOTUPORANGA,3557105,95338,0.434795071
2020-07-03,AMERICANA,3501608,242018,0.422587157
2020-07-03,AMPARO,3501905,72677,0.40110421
2020-07-03,ARAÇATUBA,3502804,198129,0.387072248
2020-07-03,ARARAQUARA,3503208,238339,0.365820607
2020-07-03,ARARAS,3503307,135506,0.409065197
2020-07-03,ARUJÁ,3503901,91157,0.410876832
2020-07-03,ASSIS,3504008,105087,0.398708739
2020-07-03,ATIBAIA,3504107,144088,0.411846548
2020-07-03,AVARÉ,3504503,91232,0.434533346
2020-07-03,BARRETOS,3505500,122833,0.396428184
2020-07-03,BARUERI,3505708,276982,0.396345475
2020-07-03,BAURU,3506003,379297,0.409553007
2020-07-03,BEBEDOURO,3506102,77555,0.47253321
2020-07-03,BIRIGUI,3506508,124883,0.417431448
2020-07-03,BOTUCATU,3507506,148130,0.387904466
2020-07-03,BRAGANÇA PAULISTA,3507605,170533,0.378936321
2020-07-03,CAÇAPAVA,3508504,95018,0.469966564
2020-07-03,CAIEIRAS,3509007,102775,0.410739079
2020-07-03,CAJAMAR,3509205,77934,0.405221662
2020-07-03,CAMPINAS,3509502,1213792,0.445227705
2020-07-03,CAMPO LIMPO PAULISTA,3509601,85541,0.408630349
2020-07-03,CARAGUATATUBA,3510500,123389,0.475854904
2020-07-03,CARAPICUÍBA,3510609,403183,0.425010874
2020-07-03,CATANDUVA,3511102,122497,0.39516183
2020-07-03,COTIA,3513009,253608,0.431888612
2020-07-03,CRUZEIRO,3513405,82571,0.500945098
2020-07-03,CUBATÃO,3513504,131626,0.435614637
2020-07-03,DIADEMA,3513801,426757,0.410879066
2020-07-03,EMBU DAS ARTES,3515004,276535,0.445232074
2020-07-03,ESTADO DE SÃO PAULO,35,46289333,0.44640121
2020-07-03,FERRAZ DE VASCONCELOS,3515707,196500,0.412311477
2020-07-03,FRANCA,3516200,355901,0.438337031
2020-07-03,FRANCISCO MORATO,3516309,177633,0.4298421
2020-07-03,FRANCO DA ROCHA,3516408,156492,0.403539106
2020-07-03,GUARATINGUETÁ,3518404,122505,0.429360149
2020-07-03,GUARUJÁ,3518701,322750,0.45440137
2020-07-03,GUARULHOS,3518800,1392121,0.422076718
2020-07-03,HORTOLÂNDIA,3519071,234259,0.423983182
2020-07-03,IBIÚNA,3519709,79479,0.461014648
2020-07-03,INDAIATUBA,3520509,256223,0.44081569
2020-07-03,ITANHAÉM,3522109,103102,0.473498053
2020-07-03,ITAPECERICA DA SERRA,3522208,177662,0.433838889
2020-07-03,ITAPETININGA,3522307,165526,0.412255757
2020-07-03,ITAPEVA,3522406,94804,0.394320454
2020-07-03,ITAPEVI,3522505,240961,0.404384464
2020-07-03,ITAPIRA,3522604,75234,0.421900137
2020-07-03,ITAQUAQUECETUBA,3523107,375011,0.416736855
2020-07-03,ITATIBA,3523404,122581,0.401677152
2020-07-03,ITU,3523909,175568,0.400130467
2020-07-03,JABOTICABAL,3524303,77652,0.428360697
2020-07-03,JACAREÍ,3524402,235416,0.443845476
2020-07-03,JANDIRA,3525003,126356,0.389650528
2020-07-03,JAÚ,3525300,151881,0.400154826
2020-07-03,JUNDIAÍ,3525904,423006,0.385562505
2020-07-03,LEME,3526704,104346,0.468452125
2020-07-03,LIMEIRA,3526902,308482,0.393229869
2020-07-03,LINS,3527108,78503,0.414334962
2020-07-03,LORENA,3527207,89125,0.466540899
2020-07-03,MAIRIPORÃ,3528502,101937,0.45760825
2020-07-03,MARÍLIA,3529005,240590,0.397557394
2020-07-03,MATÃO,3529302,83626,0.415607352
2020-07-03,MAUÁ,3529401,477552,0.398195113
2020-07-03,MOGI DAS CRUZES,3530607,450785,0.435277152
2020-07-03,MOGI GUAÇU,3530706,153033,0.412288551
2020-07-03,MOGI MIRIM,3530805,93650,0.457275745
2020-07-03,OSASCO,3534401,699944,0.433084778
2020-07-03,OURINHOS,3534708,114352,0.395505358
2020-07-03,PAULÍNIA,3536505,112003,0.422873608
2020-07-03,PINDAMONHANGABA,3538006,170132,0.471679437
2020-07-03,PIRACICABA,3538709,407252,0.399106467
2020-07-03,PIRASSUNUNGA,3539301,76877,0.449317101
2020-07-03,POÁ,3539806,118349,0.410487102
2020-07-03,PRAIA GRANDE,3541000,330845,0.459526677
2020-07-03,PRESIDENTE PRUDENTE,3541406,230371,0.358275887
2020-07-03,RIBEIRÃO PIRES,3543303,124159,0.432580987
2020-07-03,RIBEIRÃO PRETO,3543402,711825,0.438561118
2020-07-03,RIO CLARO,3543907,208008,0.421723938
2020-07-03,SALTO,3545209,119736,0.397049446
2020-07-03,SANTA BÁRBARA D'OESTE,3545803,194390,0.411349437
2020-07-03,SANTANA DE PARNAÍBA,3547304,142301,0.467701969
2020-07-03,SANTO ANDRÉ,3547809,721368,0.442523291
2020-07-03,SANTOS,3548500,433656,0.432377503
2020-07-03,SÃO BERNARDO DO CAMPO,3548708,844483,0.435665364
2020-07-03,SÃO CAETANO DO SUL,3548807,161957,0.430924022
2020-07-03,SÃO CARLOS,3548906,254484,0.445895413
2020-07-03,SÃO JOÃO DA BOA VISTA,3549102,91771,0.455677833
2020-07-03,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.416926727
2020-07-03,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.451302253
2020-07-03,SÃO PAULO,3550308,12325232,0.452788211
2020-07-03,SÃO ROQUE,3550605,92060,0.445005527
2020-07-03,SÃO SEBASTIÃO,3550704,90328,0.568823597
2020-07-03,SÃO VICENTE,3551009,368355,0.454997391
2020-07-03,SERTÃOZINHO,3551702,127142,0.454769723
2020-07-03,SOROCABA,3552205,687357,0.399127111
2020-07-03,SUMARÉ,3552403,286211,0.425170538
2020-07-03,SUZANO,3552502,300559,0.418029878
2020-07-03,TABOÃO DA SERRA,3552809,293652,0.425184834
2020-07-03,TATUÍ,3554003,122967,0.406719557
2020-07-03,TAUBATÉ,3554102,317915,0.442977833
2020-07-03,UBATUBA,3555406,91824,0.514867776
2020-07-03,VALINHOS,3556206,131210,0.449308988
2020-07-03,VÁRZEA PAULISTA,3556503,123071,0.386715511
2020-07-03,VINHEDO,3556701,80111,0.446352543
2020-07-03,VOTORANTIM,3557006,123599,0.425922312
2020-07-03,VOTUPORANGA,3557105,95338,0.457293478
2020-07-04,AMERICANA,3501608,242018,0.442050334
2020-07-04,AMPARO,3501905,72677,0.411536531
2020-07-04,ARAÇATUBA,3502804,198129,0.396104798
2020-07-04,ARARAQUARA,3503208,238339,0.390455041
2020-07-04,ARARAS,3503307,135506,0.438413346
2020-07-04,ARUJÁ,3503901,91157,0.442534541
2020-07-04,ASSIS,3504008,105087,0.430220361
2020-07-04,ATIBAIA,3504107,144088,0.435880461
2020-07-04,AVARÉ,3504503,91232,0.459630046
2020-07-04,BARRETOS,3505500,122833,0.399506999
2020-07-04,BARUERI,3505708,276982,0.41944867
2020-07-04,BAURU,3506003,379297,0.434279076
2020-07-04,BEBEDOURO,3506102,77555,0.485934442
2020-07-04,BIRIGUI,3506508,124883,0.436206762
2020-07-04,BOTUCATU,3507506,148130,0.415581858
2020-07-04,BRAGANÇA PAULISTA,3507605,170533,0.403812202
2020-07-04,CAÇAPAVA,3508504,95018,0.495962293
2020-07-04,CAIEIRAS,3509007,102775,0.431923837
2020-07-04,CAJAMAR,3509205,77934,0.43801353
2020-07-04,CAMPINAS,3509502,1213792,0.473833129
2020-07-04,CAMPO LIMPO PAULISTA,3509601,85541,0.434655193
2020-07-04,CARAGUATATUBA,3510500,123389,0.502236963
2020-07-04,CARAPICUÍBA,3510609,403183,0.437967891
2020-07-04,CATANDUVA,3511102,122497,0.411843549
2020-07-04,COTIA,3513009,253608,0.456750628
2020-07-04,CRUZEIRO,3513405,82571,0.504530103
2020-07-04,CUBATÃO,3513504,131626,0.46199178
2020-07-04,DIADEMA,3513801,426757,0.426219342
2020-07-04,EMBU DAS ARTES,3515004,276535,0.466491259
2020-07-04,ESTADO DE SÃO PAULO,35,46289333,0.468509291
2020-07-04,FERRAZ DE VASCONCELOS,3515707,196500,0.425438755
2020-07-04,FRANCA,3516200,355901,0.445594538
2020-07-04,FRANCISCO MORATO,3516309,177633,0.444589565
2020-07-04,FRANCO DA ROCHA,3516408,156492,0.417594732
2020-07-04,GUARATINGUETÁ,3518404,122505,0.443213158
2020-07-04,GUARUJÁ,3518701,322750,0.477049559
2020-07-04,GUARULHOS,3518800,1392121,0.440663613
2020-07-04,HORTOLÂNDIA,3519071,234259,0.434896938
2020-07-04,IBIÚNA,3519709,79479,0.500391215
2020-07-04,INDAIATUBA,3520509,256223,0.475269974
2020-07-04,ITANHAÉM,3522109,103102,0.500867304
2020-07-04,ITAPECERICA DA SERRA,3522208,177662,0.44863979
2020-07-04,ITAPETININGA,3522307,165526,0.436998445
2020-07-04,ITAPEVA,3522406,94804,0.426785121
2020-07-04,ITAPEVI,3522505,240961,0.413560221
2020-07-04,ITAPIRA,3522604,75234,0.466106293
2020-07-04,ITAQUAQUECETUBA,3523107,375011,0.448058375
2020-07-04,ITATIBA,3523404,122581,0.429817391
2020-07-04,ITU,3523909,175568,0.442261309
2020-07-04,JABOTICABAL,3524303,77652,0.452622444
2020-07-04,JACAREÍ,3524402,235416,0.463331194
2020-07-04,JANDIRA,3525003,126356,0.39930874
2020-07-04,JAÚ,3525300,151881,0.42213997
2020-07-04,JUNDIAÍ,3525904,423006,0.414466415
2020-07-04,LEME,3526704,104346,0.481699322
2020-07-04,LIMEIRA,3526902,308482,0.419938237
2020-07-04,LINS,3527108,78503,0.422192007
2020-07-04,LORENA,3527207,89125,0.471486837
2020-07-04,MAIRIPORÃ,3528502,101937,0.48099644
2020-07-04,MARÍLIA,3529005,240590,0.42578519
2020-07-04,MATÃO,3529302,83626,0.429506517
2020-07-04,MAUÁ,3529401,477552,0.41836227
2020-07-04,MOGI DAS CRUZES,3530607,450785,0.45678863
2020-07-04,MOGI GUAÇU,3530706,153033,0.440562511
2020-07-04,MOGI MIRIM,3530805,93650,0.483839145
2020-07-04,OSASCO,3534401,699944,0.446181832
2020-07-04,OURINHOS,3534708,114352,0.417185763
2020-07-04,PAULÍNIA,3536505,112003,0.446277143
2020-07-04,PINDAMONHANGABA,3538006,170132,0.488323335
2020-07-04,PIRACICABA,3538709,407252,0.425301229
2020-07-04,PIRASSUNUNGA,3539301,76877,0.47726127
2020-07-04,POÁ,3539806,118349,0.428312711
2020-07-04,PRAIA GRANDE,3541000,330845,0.479471779
2020-07-04,PRESIDENTE PRUDENTE,3541406,230371,0.391545093
2020-07-04,RIBEIRÃO PIRES,3543303,124159,0.453502041
2020-07-04,RIBEIRÃO PRETO,3543402,711825,0.466476472
2020-07-04,RIO CLARO,3543907,208008,0.451616006
2020-07-04,SALTO,3545209,119736,0.434253966
2020-07-04,SANTA BÁRBARA D'OESTE,3545803,194390,0.430741925
2020-07-04,SANTANA DE PARNAÍBA,3547304,142301,0.502137674
2020-07-04,SANTO ANDRÉ,3547809,721368,0.458787103
2020-07-04,SANTOS,3548500,433656,0.455612357
2020-07-04,SÃO BERNARDO DO CAMPO,3548708,844483,0.453467647
2020-07-04,SÃO CAETANO DO SUL,3548807,161957,0.444749047
2020-07-04,SÃO CARLOS,3548906,254484,0.461806121
2020-07-04,SÃO JOÃO DA BOA VISTA,3549102,91771,0.474604608
2020-07-04,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.434085481
2020-07-04,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.48280947
2020-07-04,SÃO PAULO,3550308,12325232,0.474644654
2020-07-04,SÃO ROQUE,3550605,92060,0.450208598
2020-07-04,SÃO SEBASTIÃO,3550704,90328,0.598955632
2020-07-04,SÃO VICENTE,3551009,368355,0.474421726
2020-07-04,SERTÃOZINHO,3551702,127142,0.465969514
2020-07-04,SOROCABA,3552205,687357,0.428660903
2020-07-04,SUMARÉ,3552403,286211,0.444863698
2020-07-04,SUZANO,3552502,300559,0.437800079
2020-07-04,TABOÃO DA SERRA,3552809,293652,0.438145853
2020-07-04,TATUÍ,3554003,122967,0.448390317
2020-07-04,TAUBATÉ,3554102,317915,0.462539446
2020-07-04,UBATUBA,3555406,91824,0.541560686
2020-07-04,VALINHOS,3556206,131210,0.478147403
2020-07-04,VÁRZEA PAULISTA,3556503,123071,0.41890928
2020-07-04,VINHEDO,3556701,80111,0.489016045
2020-07-04,VOTORANTIM,3557006,123599,0.447788879
2020-07-04,VOTUPORANGA,3557105,95338,0.460264393
2020-07-05,AMERICANA,3501608,242018,0.482405882
2020-07-05,AMPARO,3501905,72677,0.466832347
2020-07-05,ARAÇATUBA,3502804,198129,0.448365545
2020-07-05,ARARAQUARA,3503208,238339,0.440565568
2020-07-05,ARARAS,3503307,135506,0.492576181
2020-07-05,ARUJÁ,3503901,91157,0.488245973
2020-07-05,ASSIS,3504008,105087,0.489400704
2020-07-05,ATIBAIA,3504107,144088,0.483257381
2020-07-05,AVARÉ,3504503,91232,0.497664929
2020-07-05,BARRETOS,3505500,122833,0.439911244
2020-07-05,BARUERI,3505708,276982,0.470301484
2020-07-05,BAURU,3506003,379297,0.480120731
2020-07-05,BEBEDOURO,3506102,77555,0.50106471
2020-07-05,BIRIGUI,3506508,124883,0.482390937
2020-07-05,BOTUCATU,3507506,148130,0.468656367
2020-07-05,BRAGANÇA PAULISTA,3507605,170533,0.45203003
2020-07-05,CAÇAPAVA,3508504,95018,0.540312641
2020-07-05,CAIEIRAS,3509007,102775,0.491194619
2020-07-05,CAJAMAR,3509205,77934,0.511943942
2020-07-05,CAMPINAS,3509502,1213792,0.517064066
2020-07-05,CAMPO LIMPO PAULISTA,3509601,85541,0.472226344
2020-07-05,CARAGUATATUBA,3510500,123389,0.532388717
2020-07-05,CARAPICUÍBA,3510609,403183,0.477006873
2020-07-05,CATANDUVA,3511102,122497,0.466625495
2020-07-05,COTIA,3513009,253608,0.5087342
2020-07-05,CRUZEIRO,3513405,82571,0.530900403
2020-07-05,CUBATÃO,3513504,131626,0.508221063
2020-07-05,DIADEMA,3513801,426757,0.468451048
2020-07-05,EMBU DAS ARTES,3515004,276535,0.510295448
2020-07-05,ESTADO DE SÃO PAULO,35,46289333,0.509960904
2020-07-05,FERRAZ DE VASCONCELOS,3515707,196500,0.445570919
2020-07-05,FRANCA,3516200,355901,0.457312096
2020-07-05,FRANCISCO MORATO,3516309,177633,0.476637099
2020-07-05,FRANCO DA ROCHA,3516408,156492,0.454243893
2020-07-05,GUARATINGUETÁ,3518404,122505,0.478544824
2020-07-05,GUARUJÁ,3518701,322750,0.503999294
2020-07-05,GUARULHOS,3518800,1392121,0.482548919
2020-07-05,HORTOLÂNDIA,3519071,234259,0.460836688
2020-07-05,IBIÚNA,3519709,79479,0.542799876
2020-07-05,INDAIATUBA,3520509,256223,0.505151743
2020-07-05,ITANHAÉM,3522109,103102,0.508298915
2020-07-05,ITAPECERICA DA SERRA,3522208,177662,0.479591018
2020-07-05,ITAPETININGA,3522307,165526,0.443682713
2020-07-05,ITAPEVA,3522406,94804,0.402640039
2020-07-05,ITAPEVI,3522505,240961,0.455315347
2020-07-05,ITAPIRA,3522604,75234,0.504042252
2020-07-05,ITAQUAQUECETUBA,3523107,375011,0.473724438
2020-07-05,ITATIBA,3523404,122581,0.483435676
2020-07-05,ITU,3523909,175568,0.489833189
2020-07-05,JABOTICABAL,3524303,77652,0.492458657
2020-07-05,JACAREÍ,3524402,235416,0.505912658
2020-07-05,JANDIRA,3525003,126356,0.435535184
2020-07-05,JAÚ,3525300,151881,0.459874782
2020-07-05,JUNDIAÍ,3525904,423006,0.476944482
2020-07-05,LEME,3526704,104346,0.516855729
2020-07-05,LIMEIRA,3526902,308482,0.462634487
2020-07-05,LINS,3527108,78503,0.468180812
2020-07-05,LORENA,3527207,89125,0.486971416
2020-07-05,MAIRIPORÃ,3528502,101937,0.518456849
2020-07-05,MARÍLIA,3529005,240590,0.473354398
2020-07-05,MATÃO,3529302,83626,0.463567408
2020-07-05,MAUÁ,3529401,477552,0.457639613
2020-07-05,MOGI DAS CRUZES,3530607,450785,0.489320377
2020-07-05,MOGI GUAÇU,3530706,153033,0.482132639
2020-07-05,MOGI MIRIM,3530805,93650,0.541989992
2020-07-05,OSASCO,3534401,699944,0.490534852
2020-07-05,OURINHOS,3534708,114352,0.46091058
2020-07-05,PAULÍNIA,3536505,112003,0.497623893
2020-07-05,PINDAMONHANGABA,3538006,170132,0.518633844
2020-07-05,PIRACICABA,3538709,407252,0.470316672
2020-07-05,PIRASSUNUNGA,3539301,76877,0.517370009
2020-07-05,POÁ,3539806,118349,0.462057807
2020-07-05,PRAIA GRANDE,3541000,330845,0.51322285
2020-07-05,PRESIDENTE PRUDENTE,3541406,230371,0.444548117
2020-07-05,RIBEIRÃO PIRES,3543303,124159,0.500798752
2020-07-05,RIBEIRÃO PRETO,3543402,711825,0.504330907
2020-07-05,RIO CLARO,3543907,208008,0.503656228
2020-07-05,SALTO,3545209,119736,0.474943633
2020-07-05,SANTA BÁRBARA D'OESTE,3545803,194390,0.459991667
2020-07-05,SANTANA DE PARNAÍBA,3547304,142301,0.545374625
2020-07-05,SANTO ANDRÉ,3547809,721368,0.502287365
2020-07-05,SANTOS,3548500,433656,0.503686975
2020-07-05,SÃO BERNARDO DO CAMPO,3548708,844483,0.498646406
2020-07-05,SÃO CAETANO DO SUL,3548807,161957,0.500903465
2020-07-05,SÃO CARLOS,3548906,254484,0.50507132
2020-07-05,SÃO JOÃO DA BOA VISTA,3549102,91771,0.504873002
2020-07-05,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.471501999
2020-07-05,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.522973577
2020-07-05,SÃO PAULO,3550308,12325232,0.523286234
2020-07-05,SÃO ROQUE,3550605,92060,0.515644459
2020-07-05,SÃO SEBASTIÃO,3550704,90328,0.617845598
2020-07-05,SÃO VICENTE,3551009,368355,0.507724942
2020-07-05,SERTÃOZINHO,3551702,127142,0.489694618
2020-07-05,SOROCABA,3552205,687357,0.47174064
2020-07-05,SUMARÉ,3552403,286211,0.477301342
2020-07-05,SUZANO,3552502,300559,0.460143689
2020-07-05,TABOÃO DA SERRA,3552809,293652,0.479800561
2020-07-05,TATUÍ,3554003,122967,0.493897836
2020-07-05,TAUBATÉ,3554102,317915,0.491932192
2020-07-05,UBATUBA,3555406,91824,0.55407657
2020-07-05,VALINHOS,3556206,131210,0.521200299
2020-07-05,VÁRZEA PAULISTA,3556503,123071,0.46612682
2020-07-05,VINHEDO,3556701,80111,0.524734563
2020-07-05,VOTORANTIM,3557006,123599,0.492376402
2020-07-05,VOTUPORANGA,3557105,95338,0.486195391
2020-07-06,AMERICANA,3501608,242018,0.419067039
2020-07-06,AMPARO,3501905,72677,0.399195383
2020-07-06,ARAÇATUBA,3502804,198129,0.383827552
2020-07-06,ARARAQUARA,3503208,238339,0.373035936
2020-07-06,ARARAS,3503307,135506,0.417723302
2020-07-06,ARUJÁ,3503901,91157,0.420863029
2020-07-06,ASSIS,3504008,105087,0.408378352
2020-07-06,ATIBAIA,3504107,144088,0.418118178
2020-07-06,AVARÉ,3504503,91232,0.431069297
2020-07-06,BARRETOS,3505500,122833,0.389999598
2020-07-06,BARUERI,3505708,276982,0.395315785
2020-07-06,BAURU,3506003,379297,0.410450709
2020-07-06,BEBEDOURO,3506102,77555,0.482866968
2020-07-06,BIRIGUI,3506508,124883,0.416849461
2020-07-06,BOTUCATU,3507506,148130,0.39055705
2020-07-06,BRAGANÇA PAULISTA,3507605,170533,0.384902044
2020-07-06,CAÇAPAVA,3508504,95018,0.480089004
2020-07-06,CAIEIRAS,3509007,102775,0.413138509
2020-07-06,CAJAMAR,3509205,77934,0.416925954
2020-07-06,CAMPINAS,3509502,1213792,0.450101736
2020-07-06,CAMPO LIMPO PAULISTA,3509601,85541,0.414282112
2020-07-06,CARAGUATATUBA,3510500,123389,0.481203541
2020-07-06,CARAPICUÍBA,3510609,403183,0.429805553
2020-07-06,CATANDUVA,3511102,122497,0.396989512
2020-07-06,COTIA,3513009,253608,0.432539848
2020-07-06,CRUZEIRO,3513405,82571,0.500740727
2020-07-06,CUBATÃO,3513504,131626,0.439473289
2020-07-06,DIADEMA,3513801,426757,0.411678352
2020-07-06,EMBU DAS ARTES,3515004,276535,0.451857682
2020-07-06,ESTADO DE SÃO PAULO,35,46289333,0.449008797
2020-07-06,FERRAZ DE VASCONCELOS,3515707,196500,0.413863017
2020-07-06,FRANCA,3516200,355901,0.445522995
